,Unnamed: 0.1,Unnamed: 0,comment,sentimen
4055,4055,4055,ill be able to say i watched bjorn grow up,neutral
4056,4056,4056,bjorn is so dang cute loved the i wont tell mommy hahaha,positive
4057,4057,4057,,neutral
4058,4058,4058,man these vlogs brings so much positivity,positive
4059,4059,4059,hail viking lord bjorn,neutral
4060,4060,4060,he finally has everything you can tell from his smile this a happy man for sure just thinking back to those older videos makes me realize that nothing stops us from dreaming and nothing stops us from fighting for a day when we can live a life like pewds who could have known he would go from entertaining us to inspiring us,positive
4061,4061,4061,i hope bjorn becomes fluent in four languages english japanese swedish and italian think of all the things he could do knowing four languages,neutral
4062,4062,4062,pewds vlogs are just devinely good,positive
4063,4063,4063,pewds and jr pie the legend says  they are still flipping today into the sunset fin,neutral
4064,4064,4064,floss felix,neutral
4065,4065,4065,ah the ib gallery  good times good times,positive
4066,4066,4066,i wonder how his kid gonna learn whether in english or in japanese ,neutral
4067,4067,4067,hasti ka basti mc stan elivsh bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,neutral
4068,4068,4068,i love these so much i cant watch them again in 10 years,positive
4069,4069,4069, 6788116hlittle bjorn being a part of the vlogs now just puts a smile on my face,positive
4070,4070,4070,they grow very quickly enjoy every moment with your beautiful family,positive
4071,4071,4071,bjorn pooping outro 1010,neutral
4072,4072,4072,mash allah ,neutral
4073,4073,4073,hes growing so fast  next thing you know hell be going to college,positive
4074,4074,4074,hes such a smiley baby ,neutral
4075,4075,4075,wonder what toddler years are gonna be like  good luck pewds,positive
4076,4076,4076,chill vlogs edgar looks so confused for a moment with suspiciously blinking device on his neck lmao,positive
4077,4077,4077,i cant begin to express how much simple pleasure and happiness these videos bring me,positive
4078,4078,4078,w pewdiepie,neutral
4079,4079,4079,my man is looking more sweedish every day,positive
4080,4080,4080,congratulations felix,neutral
4081,4081,4081,bjorn will be multilingual i bet and be otaku in japan hahaha,positive
4082,4082,4082,in 10 years time i want to see his sons reaction to his older videos ,positive
4083,4083,4083,head south got me ,neutral
4084,4084,4084,my man pewds is livin his life i love it sm,positive
4085,4085,4085,now taking bets below on what bjrns first video game will be,negative
4086,4086,4086,its fun seeing you step into the daddy role youre a natural but im glad you and marzia can still get out some too ,positive
4087,4087,4087,seing parents love play with and rejoice over their children is truly a beautiful thing blessings to you and your lovely family felix,positive
4088,4088,4088,i watch these life videos religiously shit makes me so happy,positive
4089,4089,4089,dont throw the baby to the lava,neutral
4090,4090,4090,this baby is dripping coming out of unity,neutral
4091,4091,4091,omg pewdiepie is a dad now im sooo proud ,positive
4092,4092,4092,,neutral
4093,4093,4093,papa pewds,neutral
4094,4094,4094,aww so touched,positive
4095,4095,4095,pewdiepiei salute youuuuuuuuuuuuuuu,neutral
4096,4096,4096,is this real life,positive
4097,4097,4097,parece una vida tan perfecta,neutral
4098,4098,4098,talking about japan being daddy felix  baby setting,neutral
4099,4099,4099,i was tearing up with a smile on my face,positive
4100,4100,4100,this absolutely adorable little guy is going to grow up knowing 4 different languages 3,positive
4101,4101,4101,156 is adorable ,positive
4102,4102,4102,imagine bjorn is grown enough to run around pewds goes back to making regular videos and we can see bjorn run around in the background,neutral
4103,4103,4103,bjorn is so cute and chonky it makes you want to squeeze him hard ,positive
4104,4104,4104,baby fever after watching this be like stonks,neutral
4105,4105,4105,i already love the thumbnail ,positive
4106,4106,4106,marzia hasnt aged in almost 10 years how,negative
4107,4107,4107,such an amazing journey from the scary garrys mod map player i started watching in middle school im so happy that felix keeps us in the loop,positive
4108,4108,4108,literally living in paradise,neutral
4109,4109,4109,its strange to see pie like this it was nice to stay along good luck buddy,positive
4110,4110,4110,alpha phase almost completed xd,neutral
4111,4111,4111,incredibly happy for you guys yall make me feel old lol ive been watching you since tobuscus and daneboe were big,positive
4112,4112,4112,  ,neutral
4113,4113,4113,bjorn kjellberg aka pewdiepie jr,neutral
4114,4114,4114,i bet the guy wholl try to bully our niece in school will know about his uncles hehe unclefist ,neutral
4115,4115,4115,a gamer into a dadwhat a legend,neutral
4116,4116,4116,his eyes became blue,neutral
4117,4117,4117,soooooooo cuuuuuuuuuute,neutral
4118,4118,4118,place ur bets what will he say firstmama or papa,neutral
4119,4119,4119,thank you and marzia so much for letting us join you on this journey with little bjorn ,positive
4120,4120,4120,you can tell hes gonna be the coolest kid in school,neutral
4121,4121,4121,omg i remember watching the ib playthrough all those years ago ,neutral
4122,4122,4122,as a bjornson is bjorn my dad,neutral
4123,4123,4123,is it possible to watch this vlog without a smile on your face the whole time,positive
4124,4124,4124,omg ib i love ib such a classic,positive
4125,4125,4125,hahahaha first two months is the hardest hahahahaha felix marzia just wait till they hit the 6 to 12 months old hahahahaha,positive
4126,4126,4126,kid be christian boyproverbs 226king james version6 train up a child in the way he should go and when he is old he will not depart from it,positive
4127,4127,4127,i guess you can say its content being hold by its creator xdnaa ik ik ill try again,negative
4128,4128,4128,wow i think about that game ib every so often  its making me so nostalgic to hear pewds talking about it cause i remember watching it when it came out might have to rewatch the playthrough now ,negative
4129,4129,4129,last night i was rewatching the first outlast gameplay it was one of the first videos i discovered felix from its amazing to see how far hes grown as a person too and now having a family,positive
4130,4130,4130,dude this just hurts me in a good way its like seeing a friend be successful in their life and being nothing but happy for them and proud of them cant wait for the day when bjorn plays his first game hopefully its amnesia ,positive
4131,4131,4131,why are you turning into a family vlogger i thought you were against channels exploiting their kids for views,neutral
4132,4132,4132,i dont like baby but cute baby the crying gets me dont like it,positive
4133,4133,4133,wait a sec speaking russian out of nowhere ,negative
4134,4134,4134,542 thats slippy reincarnated,neutral
4135,4135,4135,pewdiepie spoke russian,neutral
4136,4136,4136,its been 2 months wtf,negative
4137,4137,4137,its so amazing that our king has now welcomed an heir the bro army will forever love and protect prince bjorn,positive
4138,4138,4138,can we label these as bjorns adventure chronicles 3,neutral
4139,4139,4139,623 wait wait do you remember how to speak russhian from school 0,neutral
4140,4140,4140,so envious of dat delicious looking bowl of udon argh,positive
4141,4141,4141,who is bjorn with when they are out,neutral
4142,4142,4142,always puts a smile in my face thank you pewds,positive
4143,4143,4143,this video is such a treat to see you with your family enjoying life happy and the baby so happy for you,positive
4144,4144,4144,beautiful family enjoy pewds you deserve everything,positive
4145,4145,4145,dont let midia see this,neutral
4146,4146,4146,that kids smile lookin like he alr ready to take over his dads empire,positive
